security,lob_v_mean,lob_v_std,lob_p_mean,lob_p_std,vol_mean,vol_std,vol2_mean,vol2_std,vol5_mean,vol5_std,vol10_mean,vol10_std,vol20_mean,vol20_std,vol30_mean,vol30_std,vol60_mean,vol60_std
AFL,464.8512921855922,362.88310367333213,58.79285555586083,3.8495152134661623,14.93593253968254,83.77528297357115,29.87186507936508,124.12974150513148,74.6796626984127,208.799262935455,149.3593253968254,317.8050561218536,298.7186507936508,497.0779283779105,448.0779761904762,659.0339800907228,896.1559523809524,1095.0759139813786
AIG,318.34044884004885,338.0106277201816,58.13211696336996,2.856864018638818,18.17677503052503,101.79130785425117,36.35355006105006,149.35601761589933,90.88387515262515,253.2018783120906,181.7677503052503,386.0605278935441,363.5355006105006,610.0042525400918,545.3032509157509,806.8423395250384,1090.6065018315019,1352.0706862027819
AIZ,63.200705311355314,69.33182976437946,161.81182329639807,8.191121130641074,1.8743501221001222,21.553701963590616,3.7487002442002444,31.110157117977764,9.37175061050061,51.142753556582015,18.74350122100122,75.99007883126419,37.48700244200244,115.81808212054715,56.23050366300366,150.1987376665755,112.46100732600732,241.78536969741964
AJG,86.25681868131868,100.78565901198418,159.7204861404152,7.194983950379593,4.013952686202686,35.60785767004272,8.027905372405373,51.56582043646069,20.06976343101343,84.86977167612714,40.13952686202686,124.58583696954689,80.27905372405372,186.16330296483605,120.41858058608058,238.93678605408041,240.83716117216116,373.9279543445404
AKAM,141.66181785714286,282.93232571006945,111.12430955555558,4.492546818543494,13.05749938949939,118.19249987691072,26.11499877899878,172.03866028786868,65.28749694749695,286.81671164476523,130.5749938949939,432.13703061433483,261.1499877899878,671.7836138070123,391.7249816849817,889.4731174330052,783.4499633699634,1477.7683451132252
ALB,60.542610622710626,82.41293289297654,229.61168541758252,26.025348250333522,3.4731272893772895,31.89192762594782,6.946254578754579,45.90469914790301,17.365636446886448,75.23080101125183,34.731272893772896,110.3371747393154,69.46254578754579,166.58463666705447,104.19381868131867,214.24155474714195,208.38763736263735,341.91604427210154
ALGN,56.14334126984127,84.47298356386767,582.9499236788769,97.73152828943519,5.105509768009768,46.877189477718055,10.211019536019537,68.09511644350006,25.52754884004884,113.1451285342183,51.05509768009768,169.20422222913797,102.11019536019536,260.29179070095745,153.16529304029305,341.0193415134535,306.3305860805861,563.9586756631203
ALK,128.64346593406594,151.4707078022167,54.75192429090356,3.402245962465371,8.467421550671551,61.18970769282632,16.934843101343102,88.66285035784342,42.337107753357756,147.08745838314337,84.67421550671551,218.48773779306046,169.34843101343102,333.71870230021204,254.0226465201465,432.184952999126,508.045293040293,696.45552607353
ALL,118.45344725274725,129.4188822738312,123.06919181532356,7.719307026463119,13.249424908424908,75.02571011283698,26.498849816849816,109.06296235725416,66.24712454212454,180.5432419503814,132.49424908424908,267.9249787314002,264.98849816849815,405.6187924797898,397.48274725274723,524.2832486124297,794.9654945054945,844.9139378219857
ALLE,80.74053171550672,76.01176595663794,126.84412873229553,8.986649991067107,3.1201800976800977,30.507605998784772,6.2403601953601955,44.08125647065237,15.60090048840049,72.37870194273738,31.20180097680098,105.88602666965613,62.40360195360196,158.37884897888276,93.60540293040293,201.35386457759424,187.21080586080586,316.6560954942069
AMAT,128.30635146520146,295.2962853972509,140.88037814865686,10.612147180429131,55.02412393162393,298.5154037393787,110.04824786324787,461.62562800961285,275.12061965811967,872.534122452211,550.2412393162393,1511.8818971421533,1100.4824786324787,2502.2179896205425,1650.7237179487179,3472.718205332807,3301.4474358974358,6013.76873568048
AMCR,4969.592952899878,2456.136088209748,11.831985117826619,0.3730751618168118,20.55724236874237,302.3001497480923,41.11448473748474,437.6232917105526,102.78621184371184,708.7765313687851,205.57242368742368,1035.403549800357,411.14484737484736,1514.4477481055828,616.717271062271,1920.0513037564965,1233.434542124542,2900.669004366881
AMD,422.8573781135531,904.9012039731903,124.48694100122094,16.56208412822129,306.76856746031746,1017.5144637260278,613.5371349206349,1550.0232660322447,1533.8428373015872,2827.162895073982,3067.6856746031744,4629.381581390448,6135.371349206349,7881.306934226274,9203.057023809524,10933.372139812045,18406.11404761905,19589.303795505744
AME,92.70350686813187,95.30446306352299,135.16118512393166,6.072739685803735,3.747190170940171,32.75323832024269,7.494380341880342,47.362718296298816,18.735950854700853,78.34122804478719,37.471901709401706,115.99004585195055,74.94380341880341,175.36644601791076,112.41570512820513,226.12302119617854,224.83141025641027,363.5868322690969
AMGN,108.2517358058608,732.6426821358234,220.3504086230159,10.627607591438329,20.124155372405372,184.11990822802207,40.248310744810745,271.0811816809759,100.62077686202686,460.7081624258139,201.24155372405372,692.5527273979069,402.48310744810743,1088.1077499335981,603.7246611721612,1473.1131470945272,1207.4493223443224,2482.5372313081316
AMP,54.811332264957265,61.61658797296056,295.7411260119048,16.48093593163725,1.904058302808303,19.321460008589195,3.808116605616606,27.733548832127667,9.520291514041514,44.838937484625845,19.040583028083027,64.7498555645553,38.081166056166055,94.7436372552253,57.12174908424908,119.23663763325249,114.24349816849816,180.67227548765572
AMT,69.31314181929181,75.67106414673754,262.93027387728927,20.953662683923703,5.997743284493285,43.09953548697421,11.99548656898657,62.64692906589422,29.98871642246642,104.39939502065343,59.97743284493284,156.25933884825093,119.95486568986568,239.87565657767715,179.93229853479855,309.16885828754914,359.8645970695971,499.32113250827183
AMZN,31.943963125763126,83.44720223168706,3280.681839562882,220.99815053016846,17.63174877899878,94.48729416627852,35.26349755799756,139.6672590777528,88.15874389499389,238.16924830832608,176.31748778998778,368.498233907016,352.63497557997556,596.2270572186529,528.9524633699634,802.6937244420089,1057.9049267399269,1404.0285036807081
ANET,84.16568705738706,119.2140216790501,226.50046881715505,139.865935841447,5.64515934065934,47.50453975682943,11.29031868131868,69.19711317738648,28.2257967032967,115.16458472050485,56.4515934065934,172.6624144925972,112.9031868131868,265.87700959120264,169.35478021978022,344.8195176784825,338.70956043956045,562.5778889534917
ANSS,51.27139426129426,88.55660357149843,357.01252975946284,34.39795838231629,3.406240231990232,33.578274857997634,6.812480463980464,49.17049555502677,17.03120115995116,82.18238651789686,34.06240231990232,123.57040317169968,68.12480463980464,191.37813880463065,102.18720695970696,249.12652826877724,204.3744139194139,408.61757224249726
ANTM,54.06261309523809,65.92581917646139,431.5030340656289,33.09011090704004,4.264880036630037,36.02541248863712,8.529760073260073,51.92814875636872,21.324400183150182,84.44310222451666,42.648800366300364,123.18253607149563,85.29760073260073,182.58319574673592,127.9464010989011,232.47826794502373,255.8928021978022,365.2604678437527
AON,57.91817384004884,68.1926592422857,294.9251686892551,13.328606007672272,3.3331245421245423,28.4062997528061,6.666249084249085,40.928963101728414,16.66562271062271,66.76092868154063,33.33124542124542,97.36342139593008,66.66249084249084,144.11926932956018,99.99373626373627,182.44573310585034,199.98747252747253,282.81613260452
AOS,111.55328305860806,161.2418938443503,73.96857838827839,7.1918507083631456,5.216467643467643,50.56312168812824,10.432935286935287,73.04284753200915,26.08233821733822,119.87134030502442,52.16467643467644,176.57858691427265,104.32935286935287,265.11597156056877,156.4940293040293,341.3962467700445,312.9880586080586,541.2377367290652
APA,1071.2425352564103,1300.4427587850125,29.46356213675215,5.977834601608804,80.1421984126984,433.3161303411165,160.2843968253968,639.9877972241793,400.7109920634921,1102.41278855823,801.4219841269842,1703.3156563924285,1602.8439682539683,2719.34108002517,2404.2659523809525,3652.0943450202203,4808.531904761905,6190.896143130333
APD,64.47248681318682,74.84286172267171,274.2502713876679,26.6226975848727,3.7099227716727716,31.66941051656256,7.419845543345543,45.924840787884115,18.54961385836386,76.11855572489894,37.09922771672772,112.84346800088097,74.19845543345544,171.0765666577307,111.29768315018315,220.18509222270941,222.5953663003663,353.0232373985656
APH,167.3686203907204,168.74157097102494,78.86327748840043,3.9906599671978396,9.860180708180708,62.09336444774991,19.720361416361417,90.80308471072406,49.30090354090354,151.99426190020387,98.60180708180708,229.55958566695017,197.20361416361416,354.77883537964306,295.80542124542126,465.0060307969885,591.6108424908425,769.6614750971629
APTV,107.89714188034188,108.14361187898082,149.92457691697186,20.61329668895749,6.2731614774114774,46.425628583139456,12.546322954822955,67.59288375835091,31.365807387057387,113.28957675414733,62.731614774114774,170.94569530729868,125.46322954822955,263.48946718888885,188.19484432234432,341.92209164048944,376.38968864468865,563.4360894685874
ARE,79.23967808302808,77.62891190866632,201.1677549392552,9.756924664460932,3.461589133089133,32.137426862047995,6.923178266178266,46.78652729442794,17.307945665445665,77.51868242495217,34.61589133089133,115.35079450902646,69.23178266178266,174.90232858077093,103.84767399267399,226.6729235469357,207.69534798534798,367.47490658189133
ATO,100.20475695970696,90.30392791800462,100.89221661630036,8.463079663126623,4.493922466422466,39.42346864540844,8.987844932844933,57.4495370749826,22.469612332112334,95.62620447006952,44.93922466422467,145.36440419164612,89.87844932844934,226.6295801636795,134.817673992674,294.12332593623233,269.635347985348,481.862535680711
ATVI,827.7070047008547,6673.953446094674,73.71764856105005,8.077283200676726,86.47261385836386,582.1004635447688,172.94522771672771,861.6698217196597,432.3630692918193,1488.4986864044042,864.7261385836385,2318.3859233237545,1729.452277167277,3778.0772444684926,2594.178415750916,5123.486139070048,5188.356831501832,8973.999425145203
AVB,68.71972481684982,76.71758828616578,239.59329284829064,8.572771732429834,2.27928663003663,25.374024263843943,4.55857326007326,36.66737793437431,11.39643315018315,59.70768325226901,22.7928663003663,87.42229212124926,45.5857326007326,130.43640772209645,68.3785989010989,165.34626710529625,136.7571978021978,258.20230717735296
AVGO,58.94167130647131,106.428829157548,569.4523735802809,51.042984340563024,15.107876068376068,96.35558979051082,30.215752136752137,144.90653891388772,75.53938034188035,261.78290942406244,151.0787606837607,415.06871437765403,302.1575213675214,689.4567068677295,453.23628205128205,942.6982750384855,906.4725641025641,1657.6092626537625
AVY,60.81928818681319,63.68028483307281,202.61418670726496,19.23076835979888,1.722469474969475,20.330439820106765,3.44493894993895,29.208733870829324,8.612347374847374,47.38947040144458,17.22469474969475,68.89471352245758,34.4493894993895,101.74893172149227,51.67408424908425,128.87981604600276,103.3481684981685,199.92731459962948
AWK,83.36205692918193,77.08326744501565,168.45953822649568,11.471829002922345,2.6970976800976803,24.83360415815117,5.3941953601953605,35.84117427808643,13.4854884004884,58.535941887956184,26.9709768009768,86.1235170519641,53.9419536019536,128.46443230279505,80.9129304029304,163.76988675322352,161.8258608058608,258.1926286419984
AXP,109.88372344322345,206.05055805139435,174.1830319151403,11.276280405792832,20.808177045177047,109.45013708247609,41.61635409035409,159.64089615590962,104.04088522588522,268.35407939949766,208.08177045177044,404.2230884281044,416.1635409035409,627.1613207857943,624.2453113553114,826.3367170644538,1248.4906227106228,1373.2546012977077
AZO,29.762930463980464,61.19509874564551,1871.8257993501213,148.36674755118278,0.657278083028083,11.420114176523946,1.314556166056166,16.306781628143817,3.2863904151404153,26.157574358913354,6.572780830280831,37.55170024581087,13.145561660561661,54.12450387071536,19.718342490842492,66.74454842261734,39.436684981684984,97.8846767745208
BA,98.45303434065934,254.8646321187636,207.0741746413309,13.37096805218756,28.749554334554336,162.84379312739813,57.49910866910867,237.11680150504327,143.74777167277168,398.2066132457388,287.49554334554335,598.6744588544394,574.9910866910867,928.0857343276176,862.48663003663,1217.811998340096,1724.97326007326,2005.1901815887495
BAC,3881.9183945360196,2456.167538314618,44.836313837912094,2.6671568243550206,177.4353431013431,829.1251027384445,354.8706862026862,1221.2015023548095,887.1767155067155,2079.9463012621904,1774.353431013431,3218.2997167243007,3548.706862026862,5174.398904350852,5323.060293040293,6951.717463496377,10646.120586080586,11924.771181426435
BAX,156.38037710622712,172.60651583936382,82.14180007722834,3.2999275285069385,14.052643772893774,83.45221412356439,28.105287545787547,121.5624749134559,70.26321886446887,204.4272839199414,140.52643772893774,308.1227811096989,281.0528754578755,481.56063326507206,421.5793131868132,636.3310035301915,843.1586263736264,1061.7805931748808
BBWI,145.28245094627596,135.89156195498495,62.90613645634918,9.286848792059269,18.664387973137973,99.3536835782889,37.32877594627595,146.0601247727243,93.32193986568987,244.65793943789686,186.64387973137974,368.6805871352178,373.2877594627595,570.7887252721346,559.9316391941392,748.8621051894032,1119.8632783882783,1241.7136056991014
BBY,103.97481138583639,142.08955755671542,107.02648054059831,11.26480555429458,15.11408669108669,84.36830046540618,30.22817338217338,123.3254875948586,75.57043345543346,206.5216132869271,151.14086691086692,312.7839764237119,302.28173382173384,484.0065876260053,453.42260073260076,639.54636497058,906.8452014652015,1061.444954667141
BDX,68.37396459096459,79.033154489387,255.1951568562271,10.228356042726714,4.543224358974359,36.32138469766325,9.086448717948718,52.67537879211377,22.716121794871796,86.35529636787602,45.43224358974359,127.39616404341251,90.86448717948718,191.5935105015619,136.29673076923078,247.10863596267555,272.59346153846155,395.0058402003866
BEN,456.05142652625153,453.61005930759256,31.742363305250308,2.5315286099520447,13.360228021978022,105.77194712085996,26.720456043956045,153.61411521812923,66.80114010989011,256.90306036545155,133.60228021978023,380.81762011369943,267.20456043956045,581.0628053221934,400.80684065934065,755.8237553824689,801.6136813186813,1222.2999321400312
BIIB,70.19649633699633,116.05098418065845,245.39409699236876,33.48938963512939,9.546471001221,78.48545068132802,19.092942002442,114.91716791163886,47.732355006105,194.0579689005657,95.46471001221,296.27344359934017,190.92942002442,472.78767425440776,286.39413003663003,631.4634217466639,572.7882600732601,1084.9202540457668
BIO,33.466143284493285,47.95287223785002,690.6806982612939,84.9211387507924,0.6674639804639805,11.99437107564331,1.334927960927961,17.27824969127596,3.3373199023199023,27.733402571878948,6.6746398046398046,40.04288644574576,13.349279609279609,58.33901955619189,20.023919413919415,72.90594344107893,40.04783882783883,109.71113194818159
BK,483.9064204212454,344.63323659450435,56.62466694902322,3.874238865649512,34.20862698412699,146.49003032059383,68.41725396825397,216.96682899012916,171.0431349206349,371.8724078554877,342.0862698412698,579.0212568346932,684.1725396825397,930.5347964331668,1026.2588095238095,1250.6152425156597,2052.517619047619,2144.21501056239
BKNG,27.739349053724055,60.31920640423604,2354.943802182233,159.0929796299831,2.2760799755799757,25.34540892539628,4.552159951159951,36.859013817628316,11.380399877899878,60.82075947497187,22.760799755799756,89.88797188836158,45.52159951159951,136.9999137184324,68.28239926739927,177.39617959913357,136.56479853479854,285.5149043389586
BKR,1273.9285135225884,980.4742869950526,27.049103382783876,4.080516263803749,64.74212912087913,385.27361130214524,129.48425824175825,574.5256560835458,323.7106456043956,997.1796261138151,647.4212912087912,1565.8321174637058,1294.8425824175824,2533.478834996411,1942.2638736263737,3422.9785627061947,3884.5277472527473,5908.830104602286
BLK,31.516355311355312,44.72174406904376,854.2881025375458,80.72619562464334,1.7117930402930404,19.927988174792066,3.4235860805860807,28.57231084875191,8.5589652014652,46.405705065923264,17.1179304029304,67.88016185344836,34.2358608058608,101.33804101971997,51.35379120879121,130.97881527774177,102.70758241758242,209.49818594251101
BLL,130.91191645299145,147.7735164955511,92.08609225152624,2.4885719114308493,7.960919719169719,58.10157430231013,15.921839438339438,84.81055574211017,39.804598595848596,139.90642456597845,79.60919719169719,207.7770233977802,159.21839438339438,316.1483922530082,238.8275915750916,407.2671358639464,477.6551831501832,645.6843557034979
BMY,834.530819017094,612.1548149605875,62.92354814987792,4.677197985496951,65.24763949938949,294.5942294865574,130.49527899877899,432.4951473253863,326.2381974969475,730.1272240716913,652.476394993895,1122.518700467051,1304.95278998779,1772.366862282537,1957.429184981685,2352.8064145064595,3914.85836996337,3971.097377677805
BR,69.63656040903541,69.31875435687833,165.0641826483516,12.891304908338471,2.086985347985348,21.790259795370137,4.173970695970696,31.4681303073353,10.43492673992674,51.7349792032734,20.86985347985348,76.24880232997164,41.73970695970696,115.36334457154143,62.60956043956044,147.3051349299469,125.21912087912088,230.5357332253129
BRO,154.57983968253967,134.58802906396352,64.82947677289376,3.8872956866478097,8.042014041514042,54.94931833843042,16.084028083028084,80.00858768216963,40.210070207570205,133.45677292157097,80.42014041514041,201.5755037397074,160.84028083028082,313.636171198684,241.26042124542124,405.98933747593037,482.5208424908425,674.447329765536
BSX,663.2508598290598,506.0376466857394,42.95185751312576,1.4991628180979497,28.24638308913309,165.12212248742046,56.49276617826618,240.9055267009179,141.23191544566544,404.5079421071252,282.4638308913309,617.0004784300271,564.9276617826617,967.5119556352246,847.3914926739927,1280.699550391379,1694.7829853479855,2157.536373275594
BWA,167.14604264346764,142.89814392733442,43.89580169871796,3.2480160179307633,7.613148351648352,56.366265058496275,15.226296703296704,81.7060896537423,38.06574175824176,135.06570859525627,76.13148351648351,201.78236712552675,152.26296703296703,308.076047144077,228.39445054945054,399.81466768118094,456.7889010989011,652.2821224225954
BXP,90.18588122710622,82.24668924256058,117.37892557295484,5.2375791095989195,3.944715506715507,35.36565504224989,7.889431013431014,51.35702721716551,19.723577533577533,85.31683252291647,39.447155067155066,126.94062177450259,78.89431013431013,192.62818164336656,118.3414652014652,252.77852138590347,236.6829304029304,410.83618547831503
C,920.1877582112332,743.3956120170311,64.8229084581807,5.218287834075693,103.36596031746032,415.6147127739163,206.73192063492064,616.4707152640283,516.8298015873016,1066.4346075871724,1033.6596031746033,1679.054745830612,2067.3192063492065,2751.187726065523,3100.9788095238096,3744.487797600957,6201.957619047619,6601.6278504128595
CAG,916.7078573565324,470.8734496491743,33.41210624358975,1.3228555951402268,21.490286935286935,150.66064970737162,42.98057387057387,219.78151827496924,107.45143467643467,367.4986773348641,214.90286935286935,553.4572998776506,429.8057387057387,858.15405759845,644.7086080586081,1127.3802756050582,1289.4172161172162,1876.4607528712777
CAH,345.14658098290596,264.07001262292385,51.45255433058609,2.6453383740088867,14.392207875457876,98.8065031092694,28.784415750915752,143.1978698664839,71.96103937728938,238.15126811025308,143.92207875457876,357.1199804879147,287.8441575091575,549.068036704429,431.7662362637363,715.6210313114395,863.5324725274726,1168.6275740461513
CARR,290.5600938339438,286.0264080369693,51.14278607967032,4.243085902068344,15.607860195360196,91.54526078482252,31.215720390720392,133.1398035345773,78.03930097680097,222.64156046770944,156.07860195360195,337.7792860894673,312.1572039072039,530.9046811126708,468.23580586080584,703.4429037570466,936.4716117216117,1181.8742534123871
CAT,93.44439001831502,135.89247501031318,205.31508847619037,10.102716427997299,14.952662087912088,79.8236938896696,29.905324175824177,116.46344428690762,74.76331043956044,194.57421384619275,149.52662087912088,294.16426777259323,299.05324175824177,460.420253009609,448.5798626373626,611.529401243578,897.1597252747252,1031.164294776138
CB,79.02472698412699,157.5701984898457,193.94282506196575,10.467555062980331,5.804936507936508,44.7990040108971,11.609873015873015,64.7764707557738,29.02468253968254,106.76952407458842,58.04936507936508,157.36552904103905,116.09873015873016,236.84707591775938,174.14809523809524,305.26859180246583,348.2961904761905,483.7458025299455
CBOE,86.12601169108669,93.83945868378568,123.93508939285714,5.883832502848098,2.5200259462759464,28.771559619136386,5.040051892551893,41.66276124844202,12.600129731379731,68.12909365313634,25.200259462759462,100.08916417088297,50.400518925518924,148.20713327164813,75.60077838827839,188.95163380340622,151.20155677655677,294.0384956752574
CBRE,123.89182564102565,123.4288879882066,99.80532548504276,5.451698946506684,6.233712759462759,47.58186963762305,12.467425518925518,69.24034035556134,31.168563797313798,115.69859224079887,62.337127594627596,173.06521657128357,124.67425518925519,264.90809381732294,187.0113827838828,344.7480552536902,374.0227655677656,560.5051854740217
CCI,98.77134923687424,119.09846799855931,182.56366056196578,10.510964881855122,6.06704242979243,46.033378545293544,12.13408485958486,66.54070614107941,30.33521214896215,109.65027727229928,60.6704242979243,163.83635009501808,121.3408485958486,251.7232450420858,182.01127289377288,328.5698014210815,364.02254578754577,544.4340219640093
CCL,3595.673708211233,2549.29429560134,21.131634376068376,2.239031475513163,136.00531135531136,735.6992542917523,272.0106227106227,1076.3899418298677,680.0265567765567,1822.954106154059,1360.0531135531135,2789.1079968558456,2720.106227106227,4416.074360087201,4080.1593406593406,5892.7250372885,8160.318681318681,9967.509204409127
CDAY,98.7055536935287,101.86975023290398,96.25779469993897,21.62615059544997,4.755879120879121,41.77256366714937,9.511758241758242,61.041153812926474,23.779395604395603,101.86197336387816,47.558791208791206,153.79719107296208,95.11758241758241,239.12903178464708,142.67637362637362,317.7503314288014,285.35274725274724,527.5126037431118
CDNS,97.18149416971917,149.07776494925602,163.98941903846156,14.590055828751684,12.61694017094017,98.8974283094228,25.23388034188034,150.2734733844872,63.084700854700856,280.8924834704725,126.16940170940171,432.63443774658793,252.33880341880342,697.9173427070826,378.50820512820513,939.9826360558593,757.0164102564103,1611.8784570318953
CDW,83.06670805860806,108.50191273629319,187.72782074114764,10.143713102879387,6.37324938949939,53.35837831912473,12.74649877899878,78.54686539734593,31.866246947496947,133.6587328171618,63.732493894993894,204.05311462963863,127.46498778998779,325.2943857031562,191.19748168498168,434.30874903689784,382.39496336996336,738.8524212064394
CE,67.13902484737484,72.00690865132584,157.226854370879,10.495683173891475,3.1616150793650792,29.919074977980834,6.3232301587301585,43.30258507899199,15.808075396825396,71.14410294044521,31.616150793650792,104.89562287459054,63.232301587301585,157.36981851149628,94.84845238095238,199.68619857987812,189.69690476190476,313.7045593694393
CERN,619.9249504273504,901.0334018575803,83.31370763522591,9.612646190960053,28.461505494505495,219.7199997701696,56.92301098901099,326.96814656410186,142.30752747252748,568.7367148815031,284.61505494505496,891.0563636305568,569.2301098901099,1453.5570910870472,853.8451648351648,1966.436026072074,1707.6903296703297,3423.1786766609252
CF,137.74248281440782,161.68589528828372,68.80758632112334,14.595245500643857,16.453054945054944,101.95696499652308,32.90610989010989,149.24771678685084,82.26527472527472,250.94896232662967,164.53054945054944,378.1438680769093,329.0610989010989,588.0589353179997,493.59164835164836,777.5946010712984,987.1832967032967,1281.160592538986
CFG,535.9318874847374,358.1436212505988,49.057239880952366,3.338375477373656,25.81793894993895,120.55309958767761,51.6358778998779,177.1685698399971,129.08969474969476,301.0918311660094,258.1793894993895,460.8485617036159,516.358778998779,730.0290701442319,774.5381684981685,968.141021162818,1549.076336996337,1616.277468516756
CHD,111.75080427350427,124.31549411873655,93.85983950976798,7.118439837106055,6.207612332112332,46.75005612346262,12.415224664224665,68.11357689704006,31.03806166056166,114.20811773120857,62.07612332112332,171.20893965686136,124.15224664224664,264.33551462769316,186.22836996336997,345.0798639433696,372.45673992673994,571.6281407658123
CHRW,134.70699945054946,199.14867964130676,98.14690465964584,7.023258984492726,11.733095238095238,88.8519494987912,23.466190476190476,130.5370983801053,58.66547619047619,221.1634589724608,117.33095238095238,336.67519963501337,234.66190476190476,532.9074831812366,351.99285714285713,707.7333978811881,703.9857142857143,1211.5091276995047
CHTR,69.12307637362638,95.29759289514067,651.6396243931624,70.7224648356695,9.340044871794872,70.84293157859858,18.680089743589743,103.65162075267405,46.70022435897436,174.1711924029787,93.40044871794872,263.998059059574,186.80089743589744,409.3379752817244,280.20134615384615,534.3051442912904,560.4026923076923,886.576036243012
CI,90.76549044566545,110.66819101315811,221.8821026752137,13.23927001442761,9.213477716727716,63.65776685566,18.426955433455433,91.8172808558318,46.06738858363858,149.6283626020865,92.13477716727716,218.78421373592755,184.26955433455433,325.01017954723386,276.4043315018315,414.2403963812059,552.808663003663,649.9777114254464
CINF,88.67581098901098,121.13104992856502,120.37708578357754,5.489358213333384,4.613663919413919,45.57077461835428,9.227327838827838,67.61348658430092,23.068319597069596,116.62022686924163,46.13663919413919,180.0702257581136,92.27327838827838,290.13591987877714,138.4099175824176,386.0998520455905,276.8198351648352,664.328988828408
CL,408.2890028693529,229.92192174349236,78.51592483638585,3.2307837983912657,20.474955738705738,100.45726581466548,40.949911477411476,147.21230047922396,102.3747786935287,249.84591741399345,204.7495573870574,383.28769595126676,409.4991147741148,610.251401555588,614.2486721611722,817.703656568922,1228.4973443223444,1392.8970606107794
CLX,75.62901459096459,175.6666030300909,160.8321117539682,14.168227323996824,5.629687118437118,49.00684029334095,11.259374236874237,71.33366622324243,28.148435592185592,117.33002109679606,56.296871184371184,174.04769369013542,112.59374236874237,265.97196264268536,168.89061355311355,344.13487730301836,337.7812271062271,555.9137237353671
CMA,93.55283125763125,103.01529828276377,88.18245443772892,7.370432252674996,8.872688034188034,63.07984603686462,17.745376068376068,92.70899729845242,44.36344017094017,156.81018076704882,88.72688034188035,234.8141847462229,177.4537606837607,356.8647529575311,266.180641025641,463.88216425496984,532.361282051282,740.5249992855438
CMCSA,1924.7179815018314,1601.2566652830424,51.15623383760683,3.9007235023016062,155.17636965811965,828.9098646013119,310.3527393162393,1298.350098572983,775.8818482905983,2406.5422953023162,1551.7636965811967,3961.4163052836193,3103.5273931623933,6831.058432491563,4655.2910897435895,9480.365933778761,9310.582179487179,17056.85797174453
CME,90.79219661172161,373.1106195059476,223.29839734768012,16.07800796014161,11.398508547008547,119.2740444827581,22.797017094017093,175.75067650636618,56.99254273504273,297.8361378843395,113.98508547008547,445.635174198913,227.97017094017093,698.4081020245076,341.9552564102564,916.4987887569099,683.9105128205128,1533.029174547576
CMG,32.42504224664225,56.97039515512687,1664.31211403846,163.22306793172413,0.9398061660561661,13.959403365873872,1.8796123321123321,19.92453695486012,4.69903083028083,32.05814713291316,9.39806166056166,46.076872043016124,18.79612332112332,66.69624392141831,28.19418498168498,82.68610108318936,56.38836996336996,121.35305722742169
CMI,66.97460796703297,81.79646326305792,223.13270892460315,12.550469410378737,3.8515039682539682,32.22374618159991,7.7030079365079365,46.44106124919086,19.25751984126984,76.11267592177636,38.51503968253968,111.18876289809673,77.03007936507936,166.06374088470892,115.54511904761905,213.12167481424044,231.0902380952381,335.9510184295117
CMS,156.55830061050062,132.80462101364273,63.15029708577535,2.4437811280953468,8.436305555555556,57.089809304394514,16.872611111111112,83.25033190872861,42.18152777777778,139.83603028998985,84.36305555555556,211.73486799094337,168.72611111111112,331.9675941265956,253.08916666666667,437.1146301988998,506.17833333333334,726.9991843459751
CNC,161.16520482295482,491.916810846929,75.96194393437113,7.946971829665949,16.743758547008547,105.8117230970861,33.48751709401709,155.27202722185234,83.71879273504274,263.7011168508696,167.43758547008548,405.350050344685,334.87517094017096,646.7745626474431,502.3127564102564,865.6668669828208,1004.6255128205128,1487.1833501355927
CNP,1169.6191295787546,642.6431796268462,27.187328819597067,1.2537792917631447,22.49161385836386,194.33830748383076,44.98322771672772,284.1601646106214,112.45806929181929,478.2181931913536,224.91613858363857,720.2464886870619,449.83227716727714,1105.6382124346967,674.7484157509158,1442.043725551749,1349.4968315018316,2357.466747163708
COF,80.57128913308914,118.58215991777804,151.24537741880346,10.328067530342157,12.885151404151404,67.24657395330212,25.77030280830281,98.53257263076387,64.42575702075702,166.50878379282466,128.85151404151404,253.98729133701028,257.7030280830281,402.5301936369066,386.55454212454214,537.319625456408,773.1090842490843,905.5363530777299
COO,43.31022243589744,51.458188152555536,409.78474137789993,17.690926558522307,1.093097374847375,15.785693990805358,2.18619474969475,22.65559433862439,5.465486874236874,36.66552511448695,10.930973748473749,53.12589564308213,21.861947496947497,77.3576069181293,32.79292124542125,96.66635778945802,65.5858424908425,145.47085075235023
COP,293.57146575091576,373.11732659648067,79.57916825427347,12.974342951887419,41.294252442002445,179.3535264464367,82.58850488400489,265.03854630772554,206.4712622100122,453.3778858246701,412.9425244200244,699.8681077708154,825.8850488400489,1118.2135973650197,1238.8275732600732,1498.7395226528504,2477.6551465201464,2542.0642772202477
COST,66.22668437118438,131.03766124640833,511.53131956837603,36.55519090789698,14.600486263736263,94.34210733770269,29.200972527472526,139.81777587525323,73.00243131868132,238.17942570582954,146.00486263736263,363.2777553992672,292.00972527472527,582.8537723128452,438.0145879120879,782.5229616975441,876.0291758241758,1351.6880342289448
CPB,366.7343703601954,291.06998296141245,42.941040451159935,1.5807070531361471,11.683682234432235,98.90697717478088,23.36736446886447,143.18074181900408,58.41841117216117,235.1256549354641,116.83682234432234,347.9195849980128,233.67364468864469,519.961886371045,350.51046703296703,669.9690763600358,701.0209340659341,1056.4156550730288
